"simCAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0,0.161253362613852,1,0.82798148742999,272.974986586245
0,0,2,0,275.297213717955
0,0,3,0,275.297213717955
0,0,4,0,275.297213717955
0,0,5,0,275.297213717955
0,0,6,0,275.297213717955
0,0,7,0.482743205118254,275.297213717955
0,0.0380050245005964,8,2.96150347435464,273.95734884072
0,0,9,0,275.297213717955
0,0,10,0,275.297213717955
0.111111111111111,0.25546656518181,1,0.823825416217649,271.918205508714
0.111111111111111,0.156353199053575,2,1.72706452811577,268.132241206965
0.111111111111111,0.0407435148464774,3,6.52347563531869,264.615381044244
0.111111111111111,0,4,0,275.297213717955
0.111111111111111,0.78750774945381,5,0.985457979031922,266.974541505469
0.111111111111111,0.125278330041139,6,4.99974510955828,220.720869614571
0.111111111111111,0.115316297393612,7,8.08604647936117,191.58627713318
0.111111111111111,0.109088971969064,8,8.95940672305974,201.426106028589
0.111111111111111,0.141053332356,9,6.40509250231161,197.994918015757
0.111111111111111,0.129286664752062,10,10,166.426225905746
0.222222222222222,0,1,0,275.297213717955
0.222222222222222,0.120843629564253,2,2.36220713761679,257.519551455349
0.222222222222222,0.195231885833208,3,3.59031238376358,244.28200688112
0.222222222222222,0.347633806491888,4,3.0215561018535,205.589649398207
0.222222222222222,0.201283450349514,5,6.29352224199743,211.793529285054
0.222222222222222,0.220629054980391,6,5.57833842636274,214.018314461624
0.222222222222222,0.3293566342231,7,6.06887144475807,200.507750940186
0.222222222222222,0.304249587892937,8,7.3472493101783,89.4368429190441
0.222222222222222,0.230282233479097,9,8.68160200638159,127.677365654426
0.222222222222222,0.250614325391681,10,8.77564649124402,148.71797862127
0.333333333333333,0.282379323838853,1,1.13598032038684,269.371051751644
0.333333333333333,0.36310703009872,2,1.81791506298257,262.96111775889
0.333333333333333,0.312357724197956,3,3.06464195993873,226.762494437779
0.333333333333333,0.236718173507703,4,4.54492603604829,210.111542481977
0.333333333333333,0.285316902232442,5,4.39380592369155,192.583572587241
0.333333333333333,0.393678967533089,6,5.73730986190271,140.426498779477
0.333333333333333,0.386321481218362,7,6.57933513472985,128.490055344023
0.333333333333333,0.398742309655326,8,7.87130106020483,90.1248372447495
0.333333333333333,0.347181884191701,9,9.98144922526556,98.0730561633487
0.333333333333333,0.379059564012531,10,7.83224633574748,140.087248567689
0.444444444444444,0.209790355582355,1,2.46366213145611,262.143013060297
0.444444444444444,0.57449233198032,2,1.79102409333612,252.073547564022
0.444444444444444,0.432765946280242,3,2.61728514869478,235.290141031182
0.444444444444444,0.562503484860708,4,3.34992409556885,208.021984732175
0.444444444444444,0.417452342060255,5,5.4115050744993,175.328967902178
0.444444444444444,0.3467819672619,6,9.45576685451999,116.75808794573
0.444444444444444,0.408271122035458,7,6.67235722170441,142.779425903687
0.444444444444444,0.476676282329698,8,7.09723972924921,104.469500522435
0.444444444444444,0.479026420527397,9,9.49951834416952,82.006645890771
0.444444444444444,0.381914470709932,10,9.25599198774883,124.071503233714
0.555555555555556,0.685418867447489,1,1.39460071316725,254.708147484299
0.555555555555556,0.568848345707453,2,2.38398284790861,234.760792528095
0.555555555555556,0.605843887218745,3,2.83696140115946,209.647062885012
0.555555555555556,0.358765319414867,4,5.31888927580125,172.02661809458
0.555555555555556,0.530692726765862,5,5.12359976173256,110.488865640793
0.555555555555556,0.400028649707744,6,6.96662768783696,166.715746037019
0.555555555555556,0.700550247190774,7,9.4411670217787,69.8293319513219
0.555555555555556,0.423359586983396,8,8.46595763648225,145.397707871226
0.555555555555556,0.6111953085654,9,10,115.563074140009
0.555555555555556,0.547347077224954,10,10,106.386624282053
0.666666666666667,0.563568593829984,1,1.5785668714272,251.175504420445
0.666666666666667,0.833586333015119,2,2.02186981599796,241.368936477008
0.666666666666667,0.688573234493096,3,2.70897875362189,205.410212828095
0.666666666666667,0.533961881877793,4,4.07327318897878,167.583376049804
0.666666666666667,0.647610725407134,5,6.12053232377478,142.161665032231
0.666666666666667,0.711995954286619,6,9.26107685643895,101.832663418902
0.666666666666667,0.726134249150653,7,6.41611872540498,144.63335019346
0.666666666666667,0.657864486654989,8,8.18441220895516,119.347730613013
0.666666666666667,0.510532902402924,9,7.58865044981606,145.988653141093
0.666666666666667,0.707106975193699,10,10,76.7506342145028
0.777777777777778,0.770184098444624,1,1.57184284423198,251.131283396318
0.777777777777778,0.680513278023447,2,1.31708420392964,259.133558362787
0.777777777777778,0.734549138602597,3,3.34592649534702,194.233229124105
0.777777777777778,0.679672132342588,4,3.50970678809539,213.728252105963
0.777777777777778,0.909945974303388,5,9.12761230987498,168.039627961453
0.777777777777778,0.712190997380488,6,5.90414760661804,152.632284831681
0.777777777777778,0.91992748157068,7,10,169.607488377634
0.777777777777778,0.602867718976022,8,6.65330837157093,79.8056367237931
0.777777777777778,0.751303573585526,9,8.62223426801201,121.832594818203
0.777777777777778,0.793762056165277,10,10,148.069201657634
0.888888888888889,1,1,0.924833219434163,261.980621573374
0.888888888888889,0.614013960277794,2,2.29481814790388,228.100396648462
0.888888888888889,0.790548406658961,3,5.1006457552766,171.543490999155
0.888888888888889,0.833538807608062,4,4.27606784681016,155.424355378996
0.888888888888889,0.890696750907232,5,4.45034550413653,130.300613439385
0.888888888888889,0.782770456049051,6,5.64533846957689,127.3209055827
0.888888888888889,0.86982186194275,7,6.41838364325527,176.470532207842
0.888888888888889,0.804861103662897,8,5.83005020500516,172.178615409354
0.888888888888889,0.870270423296747,9,6.46977447489602,159.438809678568
0.888888888888889,0.815527117384994,10,10,118.91849698907
1,0.945798390658689,1,0.809653709028089,265.983762590452
1,0.792705132542434,2,2.59685550628661,200.37957516421
1,0.921529502267918,3,3.70163026839853,174.076251195686
1,0.777666039008298,4,5.79880475225162,160.497987169911
1,0.970079024272094,5,10,156.98629852254
1,0,6,0,275.297213717955
1,1,7,6.39462497799438,189.128226392114
1,0.970166877501668,8,6.64201289987377,148.820690393287
1,0.988033444508548,9,10,193.46671070951
1,0.978361114066736,10,10,173.777146180425
0,0.00682392356334384,1,10,274.224111153661
0,0,2,0,275.297213717955
0,1,3,0,275.297213717955
0,0,4,0,275.297213717955
0,1,5,0.0746081452434038,275.203586462805
0,0,6,0,275.297213717955
0,0.184510509068226,7,0.822031828681275,272.306267526637
0,0.673700740620138,8,0.585171492880994,272.874709051698
0,0,9,0,275.297213717955
0,0,10,0,275.297213717955
0.111111111111111,0,1,0,275.297213717955
0.111111111111111,0.205119016207692,2,0.957271800832542,273.161159786028
0.111111111111111,0,3,0,275.297213717955
0.111111111111111,0.0889624222325354,4,4.51094098822204,254.947829734841
0.111111111111111,0,5,0,275.297213717955
0.111111111111111,0.0675834013227135,6,9.18176187674956,225.179428516628
0.111111111111111,0.081842773902638,7,9.70042524658986,195.295765769347
0.111111111111111,0.107094160682645,8,7.68222421048181,202.464319414914
0.111111111111111,0.100065548277882,9,10,168.0212710578
0.111111111111111,0.114245798075501,10,8.80189152494314,169.792671922908
0.222222222222222,0.523506179644494,1,0.810888311203859,268.938770215144
0.222222222222222,0.253057226699818,2,1.80302083097637,261.840108395958
0.222222222222222,0.217534202964213,3,3.43900741907152,219.819646695141
0.222222222222222,0.173897389724415,4,4.81878987213121,218.230200010437
0.222222222222222,0.227971367018388,5,5.02030177828882,175.371415713242
0.222222222222222,0.232926493924952,6,7.52137059132154,133.285229055241
0.222222222222222,0.197019642931381,7,7.53252603672986,196.842459735075
0.222222222222222,0.193711701879967,8,10,86.9684846582992
0.222222222222222,0.197502721269948,9,9.42757258355572,99.7180486007272
0.222222222222222,0.223226596754273,10,10,98.1276816013597
0.333333333333333,0.314285948884794,1,0.847500790739048,270.846087211082
0.333333333333333,0.782660397567909,2,0.545173316483692,271.863471533191
0.333333333333333,0.238306359195384,3,3.2275787386482,230.074439405339
0.333333333333333,0.286280934627429,4,4.7507386188273,182.782979343491
0.333333333333333,0.347363165023516,5,5.6143618122257,173.820162794779
0.333333333333333,0.376678319057186,6,6.71724892497718,147.559966889618
0.333333333333333,0.351704957511061,7,7.11512774707507,135.659069051161
0.333333333333333,0.292977925745468,8,7.91501216033808,119.193028180509
0.333333333333333,0.460004252299062,9,8.32799440167854,109.658943078947
0.333333333333333,0.269690701828692,10,10,100.100449835491
0.444444444444444,0.314770427190512,1,1.85622029638081,258.625593051957
0.444444444444444,0.297070947027409,2,3.07733226570988,218.847603415768
0.444444444444444,0.434421552388369,3,2.54632729729321,228.673085175988
0.444444444444444,0.46226988004767,4,3.58282776467927,204.179828852292
0.444444444444444,0.33516928820149,5,5.33056017479405,160.692014682797
0.444444444444444,0.441419355328873,6,7.47980079966028,142.565489465725
0.444444444444444,0.497954240137294,7,6.03766992968257,136.767585821513
0.444444444444444,0.378242954374205,8,7.85680449070673,141.458737585251
0.444444444444444,0.389232546512389,9,8.68057349212622,84.5500376411759
0.444444444444444,0.425004402166826,10,9.33378901500426,139.693915209361
0.555555555555556,1,1,0.335362333638826,273.200832999303
0.555555555555556,0.523106052382648,2,2.30619495984592,233.035830981091
0.555555555555556,0.389013061361879,3,4.19747975172052,158.447564608425
0.555555555555556,0.478923282670286,4,3.81687783065245,190.00745337824
0.555555555555556,0.551200875131305,5,4.61518563369836,153.687618341784
0.555555555555556,0.580655875269236,6,5.58166412197933,119.254250483018
0.555555555555556,0.628162018825831,7,8.61250588064302,140.719837106172
0.555555555555556,0.487847317916282,8,7.12704677207208,155.163034618078
0.555555555555556,0.655225500315711,9,10,71.5835503274732
0.555555555555556,0.710204829728482,10,9.30242655682338,99.7366050634223
0.666666666666667,0.453828242566867,1,1.5690495370233,256.304533786064
0.666666666666667,0.462159848826917,2,1.90937853086796,238.489182279009
0.666666666666667,1,3,2.09770440333032,216.379800736103
0.666666666666667,0.81913480289208,4,3.60261547930697,193.041319973299
0.666666666666667,0.646176448895858,5,5.57290215821571,148.611322372162
0.666666666666667,0.745475908207126,6,6.31481148190533,127.27830671813
0.666666666666667,0.683498273614702,7,9.09362922600259,112.392196948724
0.666666666666667,0.706803655869384,8,10,97.8906286061724
0.666666666666667,0.71673442950685,9,8.70747096798616,139.613081677981
0.666666666666667,0.540808481280828,10,9.29433545845164,110.151754606896
0.777777777777778,0.396803361993393,1,2.06480937492038,242.6150839007
0.777777777777778,0.71241960144435,2,2.29238649735466,208.449633849307
0.777777777777778,0.609857084388013,3,3.6936781559924,187.204529120301
0.777777777777778,0.743532649407634,4,4.03159203508585,160.906906350675
0.777777777777778,0.885311656214188,5,5.81913906937957,118.345666481202
0.777777777777778,0.751157848324765,6,6.69099723518194,130.487019270609
0.777777777777778,0.841629518574969,7,6.74737874216978,188.599696035481
0.777777777777778,0.874731546766295,8,10,148.121724174935
0.777777777777778,0.723109646061205,9,10,81.5870796247555
0.777777777777778,0.817730760949538,10,10,125.366214325573
0.888888888888889,0.859403038332217,1,1.22963266219995,263.422827151747
0.888888888888889,0.464626999891343,2,2.49478772373103,228.563005003774
0.888888888888889,0.944651106132996,3,2.72059529129198,196.215208837712
0.888888888888889,0.903493583824352,4,3.67061925159499,179.099563030524
0.888888888888889,0.894941983195359,5,5.36447873195717,168.751913530005
0.888888888888889,1,6,6.10080956918405,153.18424284335
0.888888888888889,0.791379151092066,7,5.14662268661418,143.433028753407
0.888888888888889,0.77181112587995,8,10,106.96597145387
0.888888888888889,0.833073658148288,9,10,146.726302032888
0.888888888888889,0.920716816359332,10,8.59355733109282,140.322214108105
1,0.308580242990427,1,1.42971981064937,265.354847073425
1,0.836544844925358,2,2.41199093378291,220.676793069137
1,1,3,2.89387060382072,220.704864709518
1,1,4,3.06927931114242,221.217568825657
1,0.991788993405547,5,10,193.54723367864
1,0.926579350223011,6,7.25718237916081,116.060112659241
1,0.946901033050727,7,8.1053213285424,129.474440046128
1,0.888855326216765,8,5.99513084824615,134.883939285432
1,0.961815025124328,9,10,145.394649049586
1,1,10,10,182.50394159961
0,0,1,0,275.297213717955
0,0,2,0,275.297213717955
0,0.099404329307048,3,0,275.297213717955
0,0,4,0,275.297213717955
0,0,5,0,275.297213717955
0,0,6,0,275.297213717955
0,0,7,0,275.297213717955
0,0,8,0,275.297213717955
0,0.591636522822564,9,0,275.297213717955
0,0.730064214244634,10,0,275.297213717955
0.111111111111111,1,1,0.373904640339076,273.939566793748
0.111111111111111,0,2,0,275.297213717955
